품목기준코드,품목명,업체명,회수사유내용,강제여부구분,승인일자,회수명령일자,사업자번호,표준코드,
201605514,유코빅포르테정,미래바이오제약(주),품질부적합(주성분함량미달),Y,-,20260304,1258139744,8806575030808|8806575030815|8806575030822|8806575030839|8806575030846,
202102839,셀비다정,미래바이오제약(주),품질부적합(주성분함량미달),Y,-,20260304,1258139744,8806575038507|8806575038514|8806575038521,
202106244,헤파코엔플러스정,미래바이오제약(주),품질부적합(주성분함량미달),Y,-,20260304,1258139744,8806575039207|8806575039214|8806575039221|8806575039238,
201903610,리나틴정(리나글립틴),제일약품(주),시판후안정성시험에서일부항목(주성분함량)기준일탈에따른영업자회수,N,20260427092349,20260303,2428500620,8806454055304|8806454055311,
202102723,클라제투디황사방역마스크(KF94)(흰색),케이지메디텍주식회사,품질부적합(분진포집효율),Y,20260528171024,20260303,6698700396,-,
202200955,케이에이투디라이트황사방역마스크(KF94)(소형)(흰색),주식회사쿠스,품질부적합(분진포집효율),Y,20260401140214,20260303,5668801598,-,
202204544,1.미담황사방역마스크(KF94)(대형)(진한황녹색)|2.미담황사방역마스크(KF94)(대형)(연회색)|3.미담황사방역마스크(KF94)(대형)(연한황색),주식회사미담,품질부적합(분진포집효율),Y,20260424160104,20260303,7978101719,-,
201110112,에스포린점안액0.05%(사이클로스포린)(1회용),삼천당제약(주),외부포장과실제내용물이상이한제품발견에따른영업자회수[외부포장:에스포린점안액|내용물:라타스트점안액],N,20260416161725,20260227,1248104295,8806512036801|8806512036818|8806512036825|8806512055109|8806512055116|8806512055123|8806512055208|8806512055215|8806512055222,
201907980,트라톨주(트라마돌염산염),(주)씨엠지제약,불순물(N-nitro-desmethyl-tramadol)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20260323093420,20260227,1348171976,8806486039600|8806486039617|8806486039624,
200800685,가스트로그라핀,바이엘코리아(주),불순물(N-Nitroso-Meglumine)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,-,20260226,1208100467,8806411004109|8806411004116,
201606563,시나세트정(시나칼세트염산염),알보젠코리아(주),불순물(N-nitroso-Cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20260401102922,20260225,2158121950,8806526063305|8806526063312,
202003160,에이스에스픽스,에이스메디칼(주),품질부적합(점착력시험),Y,20260408143209,20260225,4568501548,-,
200300245,대한관류용멸균생리식염수,대한약품공업(주),자사타제품＊으로잘못표기된제품발견에따른영업자회수(※대한관류용멸균증류수),N,20260323104300,20260224,1348500111,8806451003407|8806451003414|8806451003506|8806451003513|8806451036504|8806451036511|8806451041201|8806451041218|8806451041225|8806451050906|8806451050913|8806451050920,
202200764,에어데이즈컬러핏보건용마스크(KF94)(대형|소형)(진회색|연회색|분홍색|연황색|노란색|연한상아색|연한산호색|상아색|연한갈색|진한노란색|연한분홍색|다홍색|연한보라색|진한녹색|검회색|연한청록색),주식회사쿠스,품질부적합(분진포집효율),Y,20260401140154,20260224,5668801598,-,
200511001,발트렉스정500밀리그램(발라시클로비르염산염),(주)글락소스미스클라인,니트로사민류불순물(N-nitroso-N-ethyl-valacyclovir)의일일섭취허용량을초과한특정제조단위에대한영업자회수,N,20260220171231,20260220,1068156683,8806500004003|8806500004010|8806500004027,
201804039,네오밴드플러스에스,(주)네오메디제약,품질부적합(점착력시험),Y,20260225175455,20260219,2348106630,-,
202500553,1.아딘폴거품세정액|2.덴티오클렌저|3.퓨리덴구강장치세정제|4.스마일폼의치세정제|5.파로덱스의치세정제|6.덴탈비프로클리어구강장치세정제|7.소피오티클리어구강장치세정제|8.미라클구강장치세정폼|9.닥트러스트리치폼구강장치세정제|10.프로덴티브큐잇클리어구강장치세정폼|11.퓨어덴티구강장치세정액|12.닥터덴구강장치세정제,(주)성원제약,아딘폴거품세정액품질부적합(탄산수소나트륨함량및확인시험),Y,20260324164121,20260219,2048175757,-,
200004370,파리에트정10밀리그람(라베프라졸나트륨),주식회사제뉴원사이언스,허가사항과다른부형제를사용하여제조,N,20260226171455,20260213,6218542600,8806469008708|8806469008715|8806469008722|8806469008739|8806717064203|8806717064210,
200711885,트라미펜세미정,하나제약(주),불순물(N-nitroso-desmethyl-tramadol)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20260409104851,20260213,1248137632,8806578020103|8806578020110|8806578020127|8806578020134,
200805928,트라임정,(주)킵스바이오파마,불순물(N-nitroso-desmethyl-tramadol)허용기준초과검출에따른영업자회수,N,20260213155620,20260213,2098126571,8806633002006|8806633002013|8806633002020|8806633002037|8806932004503|8806932004510|8806932004527|8806932004534|8806932004541,
201003669,탁소텔1-바이알주(도세탁셀수화물),(주)사노피-아벤티스코리아,시판후안정성시험일부시험항목(불용성이물)기준일탈로인한영업자회수,N,20260212175122,20260213,2208100544,8806520008609|8806520008616|8806520008708|8806520008715,
201803234,브이앤치약(침강탄산칼슘),주식회사두원사이언스제약,품질부적합(pH),Y,-,20260210,2048633465,-,
201905083,오투포유휴대용산소,(주)한성비씨씨,품질부적합(순도시험),Y,20260303154154,20260209,6098182924,-,
201501485,옵디보주100mg(니볼루맙|유전자재조합),한국오노약품공업주식회사,금속이물혼입우려영업자회수,N,20260211091740,20260206,1018686019,8800504000108|8800504000115,
201501486,옵디보주20mg(니볼루맙|유전자재조합),한국오노약품공업주식회사,금속이물혼입우려영업자회수,N,20260211091924,20260206,1018686019,8800504000207|8800504000214,
201902211,옵디보주240mg(니볼루맙|유전자재조합),한국오노약품공업주식회사,금속이물혼입우려영업자회수,N,20260211091832,20260206,1018686019,8800504000306|8800504000313,
202303361,젤라펜에스정,미래바이오제약(주),품질부적합(함량미달),Y,-,20260205,1258139744,8806575040302|8806575040319|8806575040326,
202102225,브리즈깨끗한방역마스크(KF94)(소형|초소형)(흰색|진회색|노란색|상아색|연보라색|분홍색|연분홍색|연초록색|연산호색|산호색|산호색(검정색끈)|연황색|연황색(검정색끈),(주)퓨어메이트,품질부적합(형상시험끈),Y,-,20260203,4758101686,-,
202102342,뉴브리즈깨끗한방역마스크(KF94)(대형|중형)(흰색),(주)퓨어메이트,품질부적합(형상시험끈),Y,-,20260203,4758101686,-,
200300760,레푸로진시럽(레보드로프로피진),삼천당제약(주),품질부적합우려(성상|미생물한도)에따른시중유통품에대해영업자회수,N,20260324142425,20260202,1248104295,8806512003001|8806512003018,
201900406,엔탭허브필발,(주)엔탭허브,건조감량,Y,20260206131438,20260130,3308101200,8800626023207|8800626023214|8800626023221,
200206804,한솔신이,한솔제약(주),순도시험부적합,Y,20260204143951,20260129,2048143497,8800659015507|8800659015514|8800659015521,
202104669,삼흥얼큰이황사방역마스크(KF94)(대형)(백색),주식회사삼흥컴퍼니,품질부적합(끈길이),Y,-,20260128,2808701789,-,
200407029,광명당선퇴,주식회사광명당제약,관능(성상)부적합,Y,20260205142110,20260127,6108621126,8800641006100|8800641006117|8800641006124,
201701589,식스방역용마스크(KF94)(특대형),(주)캐드원,사용기한을허가사항과다르게기재,N,20260130162533,20260127,1138146446,-,
201900897,엘사정2.5mg(아픽사반(미분화)),동광제약(주),표시된포장단위와실제낱알개수차이발생으로인한영업자회수,N,20260220175154,20260126,2018644250,8806459064608|8806459064615|8806459064622|8806459064639,
202105029,맘스덤네오드레싱(멸균반창고(1회용)),(주)네오메디제약,인장강도부적합,Y,20260224101716,20260122,2348106630,-,
202400078,뉴메디랩드레싱(멸균반창고(1회용)),(주)아텍스(Atex.co.|Ltd),인장강도부적합,Y,20260203171222,20260122,1108175321,-,
202402775,센스켓정(클로로필린구리나트륨착염),동국제약(주),안정성시험일부항목(용출시험)기준일탈로인한영업자회수,N,20260219105759,20260120,3018508241,8806534058409|8806534058416,
202502783,로디엔셋정80/2.5/25밀리그램(텔미사르탄|에스암로디핀니코틴산염|클로르탈리돈),한림제약(주),사용기한표기오기재(정상사용기한이내임),N,20260206134852,20260115,1358102638,8806453073002|8806453073019,
202502784,로디엔셋정80/2.5/12.5밀리그램(텔미사르탄|에스암로디핀니코틴산염|클로르탈리돈),한림제약(주),사용기한표기오기재(정상사용기한이내임),N,20260206134826,20260115,1358102638,8806453073101|8806453073118,
202502785,로디엔셋정40/2.5/12.5밀리그램(텔미사르탄|에스암로디핀니코틴산염|클로르탈리돈),한림제약(주),사용기한표기오기재(정상사용기한이내임),N,20260206134840,20260115,1358102638,8806453073200|8806453073217,
199200475,누코미트캡슐200밀리그램(아세틸시스테인),(주)셀트리온제약,안정성시험일부항목(용출시험)기준일탈로인한영업자회수,N,20260310151044,20260113,2148671641,8806580002104|8806580002111|8806580002128|8806580002135|8806939000300|8806939000317|8806939000324|8806939000331|8806939000348,
202400549,메디아렌즈워시액(염화나트륨),주식회사보라미,이물혼입우려,N,20260206093732,20260112,6468803096,-,
200500541,올메텍플러스정20/12.5밀리그램,(주)대웅제약,타제품(올메텍정20밀리그램)혼입우려에따른영업자회수,N,20260204083615,20260109,1248601143,8806416020203|8806416020210|8806416020227|8806416020234,
202003990,1.2080베이직치약|2.2080데일리케어치약|3.2080클래식케어치약|4.2080스마트케어플러스치약|5.2080트리플이펙트알파스트롱치약|6.2080트리플이펙트알파후레쉬치약,애경산업(주),중국수입치약업체자체수시점검중제품에이물질(트리클로산)이포함된것을확인하고|사전예방적조치로시중유통품에대한영업자회수,N,20260106153753,20260105,3078502513,-,
198600674,뉴본정50단위(칼리디노게나제),(주)메디카코리아,시판후안정성시험에서일부시험항목(칼리디노게나제함량)기준일탈에따른영업자회수,N,20260213095004,20251226,1208165228,8806460001708|8806460001715|8806460001722|8806460001739|8806460001746|8806460001753|8806460001760,
200200078,크라목신듀오건조시럽[아목시실린·클라불란산칼륨(7:1)](수출명:SHINACINDuodrysyrup|ATADARDuoDrysyrup),신풍제약(주),의약품동등성재평가결과(생물학적동등성미입증)에따라시중유통품에대한영업자회수,N,20260121102541,20251222,1348103819,8806485033302|8806485033319|8806485033326|8806485033333,
200504652,현진골쇄보,(주)현진제약,확인시험,Y,20260102174526,20251222,2048189192,8800648002006|8800648002013|8800648002020|8800648002037|8800648002044|8800648002051|8800648002068,
200605855,휴먼팔각회향,주식회사휴먼허브,건조감량(기준초과)부적합,Y,20260102093118,20251222,5158126442,8800624013507|8800624013514,
200608823,동양허브인진호,(주)동양허브,회분|산불용성회분,Y,20260102174721,20251222,2128175118,8800672037906|8800672037913,
200201078,오구맥듀오건조시럽(아목시실린.클라불란산칼륨(7:1)),진양제약(주),의약품동등성재평가결과(유용성미인정)에따른영업자회수,N,-,20251218,2148110673,8806503010308|8806503010315,
200200757,리노콜드시럽,(주)에이프로젠바이오로직스,불순물(N-nitroso-Phenylephrine)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20260219102547,20251215,2188100518,8806452007206|8806452007213,
201204745,퓨어마인드담죽엽,주식회사퓨어마인드농업회사법인,관능(성상)부적합,Y,20251222133734,20251215,5050795087,8800622022006|8800622022013|8800622022020|8800622022037,
201502124,나눔유백피,나눔제약주식회사,관능(성상)부적합,Y,20251222092559,20251215,5058176945,8800610023107|8800610023114|8800610065107|8800610065114,
201903024,레보발사정2.5/160밀리그램,안국뉴팜(주),타제품(레보살탄정2.5/80밀리그램)혼입우려에따른영업자회수,N,20260205153719,20251212,4938700407,8800536012100|8800536012117|8800536012124,
